reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e90c71b2-3f31-47e9-98d4-e1587e183c30,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Makin di update makin ribet menunya kaga sesimpel dulu , dulu soal data kuota gampang di ceknya sekarang malah gak jelas soal data sisa kuota ,makin ribet dan gak jelas sumpah dah kembalikan grafik data kuota sebelumnya, mana ui nya berat banget makin di update kembalikan versi yang dulu yang simple dan ringan ;!!",2,147,8.3.0,2024-09-04 15:58:19,"Hai, Kak. Maaf banget ya, untuk keluhan aplikasi MyTelkomsel, yuk hubungi Mimin melalui akun Instagram @telkomsel atau Email cs@telkomsel.com agar dibantu lebih lanjut. Mimin tunggu ya Kak. Makasih :) -Alma",2024-09-05 05:00:00,8.3.0
2f5517a7-db27-4d3a-a1f3-79856b516238,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi apa ini? Kenapa lemot sekali, jika tidak punya kuota, pulsa disedot cepat dan sulit untuk masuk kedalam aplikasi, ketika mau beli paket kuota aplikasi selalu keluar sendiri atau aplikasi tidak merespon, seakan-akan sengaja untuk mengambil semua pulsa yang mau digunakan membeli paket data... Makin kesini semakin jelek aplikasi ini!",1,2,8.4.2,2024-11-30 02:13:54,"Hai, Kak Michael. Maaf atas kendala penggunaan aplikasi MyTelkomsel. Makasih untuk masukannya, berharga banget untuk pengembangan versi MyTelkomsel selanjutnya. Terus pakai nomor Telkomselnya ya Kak. Telkomsel proudly growing with you. -Noela",2021-03-17 04:39:32,8.4.2
13a968cb-10cb-4a4b-886e-0df6ac2fa26a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tidak profesional saya beli paket berlangganan netflix basic tapi link regitrasi tidak saya dapatkan hingga saya tidak bisa memakai paket berlangganannya dan saya hanya mendapatkan kouta 6gb dan saya merasa dirugikan dangan harga yang mahal tapi tidak bisa memakai aplikasi netflixnya dikarenakan link tersebut, customer service nya juga tidak profesional sekarang saya malah diarahkan ke veronika dan veronika juga tidak bisa menjawab pertanyaan saya yang tentang link registrasinya",1,0,8.4.2,2024-12-20 04:31:52,"Hai Kak Lucky. Mohon maaf untuk ketidaknyamanannya, silakan akses aplikasi MyTelkomsel untuk mendapatkan lebih banyak pilihan dan penawaran paket datanya ya Kak. Untuk kendala berlangganan Netflix belum aktif, Kakak bisa langsung menghubungi kami di DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Sekar",2024-12-20 05:34:15,8.4.2
9ccaf26a-de88-4f6f-9824-0e8b4a262500,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tidak puas Terimakasih atas responnya aplikasinya sering kali gangguan sistem eror padahal jaringan dan hp saya itu bagus dan baik jadi saya sangat susah untuk membeli paket yg saya inginkan. Terimakasih mohon untuk kedepannya agar bisa diperbaiki. Semoga masukan saya dapat tersampaikan Penilaian ratingnya tetap sama .,2,6,8.3.0,2024-10-03 08:56:48,Hai Kak Dwi. Mohon maaf untuk ketidaknyamanannya. Untuk kendalanya Kakak bisa langsung menghubungi kami di DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Sekar,2024-10-03 08:50:44,8.3.0
3cfff16c-1e35-49bf-b22a-4cacca17e6ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tsel jaman now ga sesuai harga mahal dgn kualitas sinyal jelek..sinyalnya super lemot sering gangguan apalagi klu mati lampu sinyalnya juga ikut mati..klu mengenai aplikasi ini tambah ga jelas sering error,1,0,8.4.2,2024-12-29 14:21:04,"Hai, Kak Wibi. Maaf ya. Mengenai keluhan sinyal lambat, agar dapat mimin bantu lebih optimal, yuk hubungi mimin melalui akun Twitter @telkomsel, Telegram @Telkomsel _official_bot, atau Facebook Messenger 'Telkomsel'. Mimin tunggu ya Kak. Makasih :) -Sakia",2022-12-26 02:55:02,8.4.2
76a4e685-56f4-4444-9353-0e52d923adac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gak bisa beli paket apapun di aplikasi ini,selalu saja sistem sibuk,jaringan bermasalahla pokok macem macem alasan,aplikasi gak bisa di gunakan cuman bisa d lihat aja,saya pengguna my telkomsel udah hampir setahun yang di mana mencoba sabar dengan gangguan di my telkomsel tapi sampai saat ini tetap aja gangguan",1,8,8.3.0,2024-10-03 22:33:03,Hai Kak Imam. Mohon maaf untuk ketidaknyamanannya. Untuk kendala gak bisa aktivasi paket Kakak bisa langsung menghubungi kami di DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva.Semoga membantu. :) -Ken,2024-10-04 10:38:29,8.3.0
ccf63233-196e-445f-ab9b-c5aa998007f1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Parah bug nya,mau beli paket segala ke restart aplikasinya abis itu di ulang lagi udh kebeli paketnya tapi ga masuk masuk,setelah di ulang malah error...",1,0,8.6.2,2025-01-13 00:10:31,"Hai Kak Richo. Mohon maaf untuk ketidaknyamanannya. Untuk kendala gak bisa aktivasi paket, Kakak bisa langsung menghubungi kami di DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Sekar",2025-01-13 02:10:45,8.6.2
9cc72a9d-2492-485f-ae8c-b0b4f887a764,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Harus diakui, aplikasinya membingungkan. Trus belum bs sinkron kan data IndiHome nya. Gimana klo yg gk pakai Tellkomsel. Padahal mau komplain jaringan internet terputus dirumah, eh tau2 nya suruh pindah aplikasi. Jd rencana mau komplain jaringan, skrg malah komplain aplikasinya yg mempersulit...",1,6,8.3.0,2024-10-21 13:45:58,"Hai Kak Agustinus, terima kasih untuk saran dan masukannya ya Kak. Hal ini sangat berarti bagi kami untuk meningkatkan Layanan dan performance aplikasi MyTelkomsel. :) -Sekar",2024-10-22 05:40:29,8.3.0
45ec0ca2-bebd-45ae-85b7-2d427d9654af,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gw jujur akhir"" ini kecewa make Telkomsel jaringannya makin ga jelas, tiba"" ga ada internet tiba"" jaringan hilang dll. padahal dulu ga kaya kini, tolong buat tim Telkomsel masalah ini dibenerin dong masalah kaya begini bikin ga nyaman",1,1,8.6.2,2025-01-28 15:25:33,"Hai Kak, Mohon maaf untuk ketidaknyamanannya, silakan coba restart handphone kakak. Apabila masih terdapat kendala silakan hubungi kami di DM Instagram @telkomsel atau chat di tsel.id/chatva. Semoga membantu. :) -Edo",2025-01-29 01:03:09,8.6.2
5069e987-5557-458e-91c3-5b13b0f372c4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kemungkinan ini update ulasan terakhir kalinya,aplikasi baru diupdate,semua promo paket spesial tiba² berubah jadi mahal semua dan pilihan² untuk paket combo internetnya juga tidak menarik. Dan saya baru beli paket data combo spesial hari ini, sampai sekarang belum masuk² padahal lagi urgent. Aplikasi makin terasa berat saat digunakan dan lola/lemot. Sinyal sering kali bermasalah.Saya sudah lama pakai telkomsel, saya setidaknya merasakan berbagai macam perubahan yang diberikan dan makin memburuk",1,42,8.3.0,2024-09-06 04:49:02,"Hai, Kak Safitri. Maaf ya, Kak. Paket yang bersifat promo dengan harga murah dapat berubah menyesuaikan waktu dan tidak berlaku selamanya. Untuk cek lebih lanjut, boleh hubungi mimin melalui Instagram @Telkomsel atau email cs@telkomsel.com. Makasih :) -Sekar",2024-09-06 06:41:08,8.3.0
5b77eff9-816e-4f8d-b1ee-855206b9ea58,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi sering keluar sendiri dan kalau mau beli kuota internet susah ngk kaya dulu lagi. Dulu pas klik beli kuota semua metode pembayaran bisa dipakai. Sekarang jgnkan pakai kredivo atau dana, tukar pakai pulsa aja ngk bisa selalu ada notif gangguan sistem. Mohon diperbaiki min. Dan jaringan Telkomsel akhir akhir ini lelet banget lebih lelet dari Indosat terkhususnya di Kalimantan Tengah, dulu Telkomsel paling top sekarang makin menurun kualitasnya sinyalnya",2,1,8.3.0,2024-10-29 05:41:54,"Hai Kak Conli. Mohon maaf untuk ketidaknyamanannya. Untuk kendala internet lambat, silakan coba restart handphone Kakak. Terkait keluhan aktivasi paket, Kakak bisa langsung menghubungi kami di DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Sekar",2024-10-29 10:56:18,8.3.0
10dd3c3d-c71a-4df3-a1d3-7929893200e5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong perbaiki lagi bos Telkomsel masalah bug nya, setiap login ke aplikasi MYT itu langsung meluar dngn sendiri nya, sempet uninstall trus download LGI tpi msh aja begitu, mending ketauan bagusan MYT versi lamanya...",1,0,8.6.2,2025-01-21 10:19:32,"Hai Kak Irfan, Mohon maaf untuk ketidaknyamanannya ya, silakan coba cara berikut ya Kak:
1. Clear cache aplikasi
2. Force close aplikasi
lalu coba login kembali, apabila masih mengalami kendala, silakan hubungi kami melalui DM Instagram @Telkomsel atau chat di tsel.id/chatva. Semoga membantu. :) -Edo",2025-01-21 11:59:18,8.6.2
3ce59523-0480-4c54-8b75-0ee114e596a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Menurut saya apk mytelkomsel masih banyak kekurangan... Jika pelanggan memasang paket internet dan paket nya jika abis langsung memotong sisa pulsanya.. Ku harap apk nya di perbarui lagi buat kunci pulsa nya. Jika paket pelanggan abis . Pelanggan bisa beli paket lagi.. Maaf.,1,0,8.3.0,2025-01-27 03:41:24,"Hai Kak Rahmat. Maaf bikin gak nyaman. Untuk fitur Jaga Pulsa bisa di aktifkan dengan cara klik “Profil” pada bagian kiri atas layar Utama kemudian pilih menu ""Jaga Pulsa"" dan silakan geser ke kanan. Apabila masih mengalami kendala, silakan hubungi kami melalui DM Instagram @Telkomsel atau chat di tsel.id/chatva. Semoga membantu. :) -Sekar",2025-01-27 05:16:05,8.3.0
0c50f39b-1d93-4f71-b422-2db3ba0e252b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sinyal ada, kuota melimpah, data seluler lemot abis. Kalah sama Axis. Saya pengguna android dual sim. Sudah pernah telp CS Telkomsel katanya mau diperbaiki, nyata masih sama sinyal lemot. Teman2 kantor juga heran, karena ko bisa gini.",1,3,8.4.2,2024-12-02 07:05:03,"Hai Kak Abe. Mohon maaf untuk ketidaknyamanannya, untuk kendala pulda terpotong untuk Paket Darurat, silakan hubungi kami di DM Instagram @telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Ken",2024-12-02 08:14:09,8.4.2
a9e9f929-84a3-41e0-90c3-05bfaff54f1c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Makin lama,makin rumit,mau buka aplikasi saja meski login,bahkan verifikasi,pd hal di hp yg sama,kalah sm aps mbanking,fb,ig,youtube,dll, meski sm² update pembaruan.tetap bisa buka aps,kalau pun login jga tdk rumit,verifikasi jga simpel, Saat aps sdh bisa dibuka login,menu² dan beranda nya jga aneh²,blunder,perfom nol masih bagus di awal² aps dibuat,",1,3,8.4.2,2024-11-15 20:52:38,"Hai Kak Angga. Mohon maaf untuk ketidaknyamanannya ya, silakan coba cara berikut ya Kak:
1. Clear cache aplikasi
2. Force close aplikasi
lalu coba login kembali, apabila masih mengalami kendala, silakan hubungi kami melalui DM Instagram @Telkomsel atau chat di tsel.id/chatva. Semoga membantu. :) -Sekar",2024-11-16 04:22:27,8.4.2
cb613059-4700-4c1f-b054-92091387b038,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolonglah diperbaiki, jgn iya iya saja menerima tapi tdk ada tindakan,, jaringan aman,tapi saat buka Apk lemotnya minta ampun,susah melihat data pulsa atau mau pasang paket,, secara telkomsel lo,,ko makin kemari makin bobrok... Tolong tindakan nya,jg iya iya aja kalian,,",1,6,8.3.0,2024-09-27 11:41:05,"Hai Kak Syabira, Mohon maaf untuk ketidaknyamanannya ya, silakan coba cara berikut ya Kak:
1. Clear cache aplikasi
2. Force close aplikasi
lalu coba login kembali, apabila masih mengalami kendala, silakan hubungi kami melalui DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Edo",2024-09-27 12:28:41,8.3.0
d820af8b-178d-43d8-9b7e-dd6966d36922,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"User interface buruk , pop up yg mengganggu, dan promo kuota darurat yg sangat mengganggu . Kualitas jaringan yg malah memburuk. Mending pindah ke operator lain. 9 tahun menjadi pelanggan merasak kecewa dgn kualitas jaringan ,layanan dan terutama aplikasi ini. Beberapa kali update aplikasi mlh tambah buruk , dari daftar paket yg kadang gagal atau malah daftar 2x paket, belum lagi pulsa kepotong.....",1,26,8.3.0,2024-09-08 23:37:54,"Hai, Kak Setyo. Maaf banget ya, untuk keluhan aplikasi MyTelkomsel, yuk hubungi Mimin melalui akun Instagram @telkomsel atau Email cs@telkomsel.com agar dibantu lebih lanjut. Mimin tunggu ya Kak. Makasih :) -Alma",2024-09-09 00:18:35,8.3.0
363638fd-bba0-48af-960e-e42cf3619b20,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi sampah, enggak dibuka tapi crash terus, mana crash notifikasi ganggu lagi.",1,2,8.6.1,2025-01-01 13:09:05,"Hai Kak Angga. Mohon maaf untuk ketidaknyamanannya ya, silakan coba cara berikut ya Kak:
1. Clear cache aplikasi
2. Force close aplikasi
lalu coba login kembali, apabila aplikasi MyTelkomsel masih mengalami kendala gak bisa dibuka, silakan hubungi kami melalui DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Ken",2025-01-19 11:08:52,8.6.1
3324547f-7909-4734-9c75-118f90f61238,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Hari ini tidak bisa dibuka di hape samsung, di infokan banyak bug. Tolong segera diperbaikin aplikasinya. Sangat mengganggu sekali",1,0,8.6.1,2024-12-28 09:03:22,"Hai Kak Tonas. Mohon maaf untuk ketidaknyamanannya ya, silakan coba cara berikut ya Kak:
1. Clear cache aplikasi
2. Force close aplikasi
lalu coba login kembali, apabila aplikasi MyTelkomsel masih mengalami kendala gak bisa dibuka, silakan hubungi kami melalui DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Ken",2024-12-28 11:02:18,8.6.1
f11eeee0-7bc9-43b0-ba6e-7380c6cf6ea4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolonglah di stabilkan, jangan update melulu tidak tpi tidak stabil2 appnya. tidak perlu penambahan banyak mix layanan, kalau pada akhirnya mengganggu fungsi utama dari aplikasinya. thx",1,2,8.4.2,2024-12-11 06:21:02,"Hai Kak Sunaryo, Mohon maaf untuk ketidaknyamanannya ya, silakan coba cara berikut ya Kak:
1. Clear cache aplikasi
2. Force close aplikasi
lalu coba login kembali, apabila masih mengalami kendala, silakan hubungi kami melalui DM Instagram @Telkomsel atau chat di tsel.id/chatva. Semoga membantu. :) -Edo",2024-12-11 12:19:42,8.4.2
2116350d-e534-41ae-9c7d-bb252d34f961,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Apa ini, aplikasinya tidak memuaskan, aplikasinya berat banyak bugnya, untuk login gak bisa karena link nya kadaluarsa padahal udah berkali-kali verifikasi tapi tetap saja gak bisa masuk. Sangat mengecewakan. Tolong dari pihak Telkomsel bagaimana solusinya!",1,0,8.3.0,2024-11-26 01:45:39,"Hai, Kak Fitria. Mohon maaf untuk ketidaknyamanannya ya, apabila aplikasi MyTelkomsel terlalu berat di handphone Kakak, silakan coba unduh MyTelkomsel Basic. Aplikasi ini sudah tersedia di PlayStore. Apabila masih mengalami kendala, silakan hubungi kami melalui DM Instagram @Telkomsel atau chat di tsel.id/chatva. Semoga membantu. :) -Alma",2024-11-26 04:18:53,8.3.0
fe31ab42-696d-4df8-b68a-fdee37b3146d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Versi yg baru ini mlh lemot ga bs update data kuota sisa brp lg..krn apk nya mandeg terus..klo mau cek kuota hrs ke *888# Percuma ada apk ini ga bs dipakai,1,0,8.6.2,2025-01-23 03:43:15,"Hai Kak Kurniawan. Mohon maaf untuk ketidaknyamanannya ya, silakan coba cara berikut ya Kak:
1. Clear cache aplikasi
2. Force close aplikasi
lalu coba login kembali, apabila masih mengalami kendala, silakan hubungi kami melalui DM Instagram @Telkomsel atau chat di tsel.id/chatva. Semoga membantu. :) -Sekar",2025-01-23 05:11:51,8.6.2
01225397-85b4-46de-8771-4d6a3835ea3b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Makin d update tampilan makin gak jelas ni aplikasi, trus masak rute km jelajah nusantaranya juga dreset, konyol Mohon bantuannya terkait rute jelajah nusantara yang tiba² dr 50 sekian % kok tiba² jdi 3 %, mohon drespon",1,0,8.6.1,2024-12-25 06:12:30,"Hai, Kak Munazir. Maaf banget ya jadi gak nyaman, terkait keluhan pada aplikasi MyTelkomsel dan rute pada program jelajah nusantara kembali ke awal. Yuk segera hubungi Mimin melalui fitur bantuan di DM Instagram @Telkomsel atau kirim email ke cs@telkomsel.com untuk dibantu lebih lanjut. Mimin tunggu ya kak. Makasih :) -Edo",2024-05-17 10:50:27,8.6.1
b0f9d451-0089-49fa-9a09-0a9e8dd8a139,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lain kali kalo promosi paket darurat usahakan konfirmasi 2 langkah, jangan sampai kepencet dan langsung aktif. Perilaku seperti ini sama seperti perampokan padahal kuota internet ku masih banyak masih saja di suruh beli paket darurat. Sangat meresahkan sekali! Perbaiki sistem nya.",1,5,8.3.0,2024-09-19 05:57:01,"Hai, Kak Suben. Maaf atas pengalaman yang kurang menyenangkan, terkait keluhan menerima pop up layanan paket darurat. Yuk segera hubungi Mimin melalui fitur bantuan di DM Instagram @Telkomsel atau kirim email ke cs@telkomsel.com untuk dibantu lebih lanjut. Mimin tunggu ya kak. Makasih :) -Edo",2024-09-19 06:51:42,8.3.0
cf11ad30-8e10-4656-a5de-da498a861809,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Jaringannya tolong di stabilkan dan di tingkatkan lagi. Untuk pemakaian kuota tidak sesuai dengan kuota yang ada, misal kuota 18GB tapi hanya sampai ke pemakaian 17GB bahkan kurang dari itu, sisanya itu dikemanain sih? Tolong jangan potong pemakaiannya, harga sudah mahal jaringan lemot pemakaian juga tidak sesuai. Sangat merugikan!!",1,5,8.3.0,2024-09-16 04:21:42,"Maaf ya, Kak Julian. Terkait keluhan tarif layanan Telkomsel dan kendala internet lambat. Yuk hubungi mimin untuk dibantu lebih lanjut melalui email cs@telkomsel.com atau Instagram @Telkomsel. Mimin tunggu ya :) -Sekar",2024-09-16 04:39:17,8.3.0
fb96c44f-ae02-4ead-96b2-b4184659ff7a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Setelah di update kok jadi malah tambah lelet, mau beli paket data gak bisa selalu error, diminta lengkapi data foto sama KTP. Ini aplikasi buat pengisian pulsa sama paket data apa pinjol? Makin kesini Telkomsel semakin tidak karuan cuman komunikasi aja sampai pake minta NIK sama KTP.",1,18,8.3.0,2024-10-03 12:07:44,Hai Kak Pratama. Mohon maaf untuk ketidaknyamanannya. Untuk kendalanya Kakak bisa langsung menghubungi kami di DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Sekar,2024-10-03 12:37:17,8.3.0
47b93ac0-a3c5-40f8-aebf-63ae02887014,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Setelah update tambah ribet makenya. Gak tau mana data bonus stempel mana data induk Sekarang makin susah buka menu di my Telkomsel, muter muter cursor gak kebuka juga menu, ngabisin baterai, jauh lebih baik versi lama.",2,14,8.4.1,2024-10-24 00:59:34,"Hai, Kak Abdillah. Mohon maaf ya kalau ada yang bikin Kakak ga nyaman. Terkait kendala di aplikasi MyTelkomsel yang Kakak alami. Agar Mimin bisa bantu Kakak lebih optimal, tolong hubungi Mimin melalui fitur bantuan di aplikasi MyTelkomsel, DM Twitter @telkomsel, atau email ke cs@telkomsel.co.id. Mimin tunggu ya Kak, Makasih :) -Kanaya",2021-09-04 08:18:11,8.4.1
b1cd0c64-69ca-4e59-bc03-fbd050999e50,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasinya cukup bagus untuk yang sebelumnya. Namun makin kesini aplikasi ketika dibuka nutup sendiri trs. Enggak cuma sekali dua kali, tapi berkali2. Bahkan sampai 2 bulan ini mau beli kuota di aplikasi saja tidak bisa. Ini bagaimana ya solusinya?",1,3,8.3.0,2024-09-18 06:44:19,"Hai, Kak Yesi. Maaf atas pengalaman yang kurang menyenangkan, terkait keluhan aplikasi MyTelkomsel gak bisa diakses. Yuk segera hubungi Mimin melalui fitur bantuan di DM Instagram @Telkomsel atau kirim email ke cs@telkomsel.com untuk dibantu lebih lanjut. Mimin tunggu ya kak. Makasih :) -Edo",2024-09-18 07:33:18,8.3.0
f8a5ab2a-06d4-49d1-bb68-1d0f61d95733,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Cs nya slowrespon, gak membantu sama sekali. Perihal pembelian paket internet giganet seperti biasa, tapi untuk membuka sosial media sinyal nya lemot banyak loading nya. Di tanya ke cs nya slowrespon cuma bilang gak ada masalah aja, pdhal ini beda bnget semua sosial media loading saat di buka, tapi pake kartu internet yang lain normal² aja gak lemot atau loading kayak gini!!! Pemakain kartu udh bertahun², tapi baru kali ini kecepatan internetnya lemot banget",1,4,8.3.0,2024-10-18 10:52:59,"Hai Kak Andri, Mohon maaf untuk ketidaknyamanannya, silakan coba restart handphone kakak. Apabila masih terdapat kendala silakan hubungi kami di DM Instagram @telkomsel atau chat di tsel.id/chatva. Semoga membantu. :) -Edo",2024-10-18 14:34:59,8.3.0
4541568a-8615-4b59-ba9d-b45ac2938519,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa sih udah mau sebulan gak bisa di buka apk nya, masa eror terus, di pencet"" gak bisa juga, aneh memang, kita ini pengguna Telkomsel udah lama banget malah gak di dukung sama aplikasinya,, udah di install ulang, udah di hapus cache ny tetap jha gak bisa di gunakan.. Heran",2,3,8.4.2,2024-11-22 00:17:34,"Hai Kak Ana. Mohon maaf untuk ketidaknyamanannya ya, silakan coba cara berikut ya Kak:
1. Clear cache aplikasi
2. Force close aplikasi
lalu coba login kembali, apabila masih mengalami kendala, silakan hubungi kami melalui DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Alma",2024-11-23 09:12:07,8.4.2
3ef57412-5984-4205-9710-966db2b7b1ae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Jaringan internet sedang bermasalah dan sengat mengecewakan, dan juga penggunaan data sangat boros, Keseringan jaringan hilang, bahkan sulit membuka internet. Tolong di stabilkan lagi jaringan nya....",2,8,8.3.0,2024-10-03 18:24:02,"Hai Kak Ryan. Mohon maaf untuk ketidaknyamanannya, karena kami memerlukan informasi lebih lanjut untuk membantu Kakak, silakan hubungi kami di DM Instagram @telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Alma",2024-10-04 03:53:56,8.3.0
